DATAFLOW;INDICATOR: Indicateur;MUNICIPALITY: Commune;FREQ: Fréquence;TIME_PERIOD: Période;OBS_VALUE;NOTE_INDICATOR: Note;OBS_STATUS: Statut d'observation;DECIMALS: Décimales
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2013;2.231020451;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2014;2.34274888;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2015;2.347517252;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2016;2.301152229;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2017;2.28733372688293;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2018;2.39674401283264;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2019;2.3361177444458;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2020;2.3821485042572;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2021;2.30027055740356;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2022;2.26582431793213;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C190: Dalheim;A: Annuelle;2023;2.29090738296509;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2013;1500.869995;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2014;1582.400024;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2015;1629.339966;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2016;1719.599976;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2017;1677;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2018;1667;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2019;1624;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2020;1760;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2021;2007;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2022;1954;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C100: Biwer;A: Annuelle;2023;1664.01000976563;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2013;3654.762939;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2014;3733.810059;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2015;3765.600098;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2016;3765.410156;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2017;3764;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2018;3866;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2019;4179;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2020;4444;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2021;4585;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2022;4799;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C600: Manternach;A: Annuelle;2023;5235.759765625;;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2013;1029.589966;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2014;1100.375;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2015;1137.25;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2016;1153.780029;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2017;1160;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2018;1199;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2019;1294;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2020;1400;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2021;1411;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2022;1428;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C1080: Wincrange;A: Annuelle;2023;1563.11999511719;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2013;8366.910156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2014;8616.610352;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2015;8743.05957;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2016;8935.410156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2017;9159;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2018;9008;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2019;9222;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2020;9565;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2021;9824;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2022;10449;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C600: Manternach;A: Annuelle;2023;11277.9404296875;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C560: Lintgen;A: Annuelle;2018;4643.915527;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C570: Lorentzweiler;A: Annuelle;2018;5751.062012;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C580: Luxembourg;A: Annuelle;2018;6898.290039;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C590: Mamer;A: Annuelle;2018;6928.681641;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C600: Manternach;A: Annuelle;2018;4913.902344;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C610: Mersch;A: Annuelle;2018;4413.80127;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C620: Mertert;A: Annuelle;2018;4121.058594;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C630: Mertzig;A: Annuelle;2018;4669.118652;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C650: Mondercange;A: Annuelle;2018;5341.54541;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C660: Mondorf-les-Bains;A: Annuelle;2018;4358.255859;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C670: Niederanven;A: Annuelle;2018;9059.121094;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C680: Nommern;A: Annuelle;2018;4977.746582;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C690: Parc Hosingen;A: Annuelle;2018;4158.364258;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C700: Pétange;A: Annuelle;2018;3404.845703;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C710: Préizerdaul;A: Annuelle;2018;4595.930664;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C720: Putscheid;A: Annuelle;2018;4366.450684;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C730: Rambrouch;A: Annuelle;2018;4328.704102;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C740: Reckange-sur-Mess;A: Annuelle;2018;6032.044922;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C750: Redange/Attert;A: Annuelle;2018;4957.900391;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C760: Reisdorf;A: Annuelle;2018;3406.77417;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C770: Remich;A: Annuelle;2018;4008.254883;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C780: Roeser;A: Annuelle;2018;5247.428711;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2013;3715.024902;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2014;3859.689941;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2015;3775.959961;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2016;3829.330078;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2017;3997;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2018;4098;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2019;4237;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2020;4428;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2021;4524;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2022;4571;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C140: Bous;A: Annuelle;2023;5160.91015625;;;0: Zéro
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2013;2.333257198;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2014;2.318631172;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2015;2.438160896;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2016;2.442750931;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2017;2.49496841430664;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2018;2.73095011711121;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2019;2.66883897781372;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2020;2.41033434867859;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2021;2.54736661911011;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2022;2.53414249420166;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C540: Lenningen;A: Annuelle;2023;2.5226514339447;;;1: Un
LU1:DF_C1600(1.0);M010: Moyenne;C800: Rosport-Mompach;A: Annuelle;2018;4410.5;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C810: Rumelange;A: Annuelle;2018;3416.396484;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C820: Saeul;A: Annuelle;2018;4984.845215;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C830: Sandweiler;A: Annuelle;2018;6640.394043;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C840: Sanem;A: Annuelle;2018;4345.688477;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C850: Schengen;A: Annuelle;2018;4801.448242;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C860: Schieren;A: Annuelle;2018;4366.640137;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C870: Schifflange;A: Annuelle;2018;3822.701172;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C880: Schuttrange;A: Annuelle;2018;7048.384766;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C900: Stadtbredimus;A: Annuelle;2018;4822.682129;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C910: Steinfort;A: Annuelle;2018;4988.239258;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C920: Steinsel;A: Annuelle;2018;6811.504883;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C930: Strassen;A: Annuelle;2018;7744.587402;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C940: Tandel;A: Annuelle;2018;4083.766602;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C950: Troisvierges;A: Annuelle;2018;3700.779297;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C970: Useldange;A: Annuelle;2018;4693.841797;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C980: Vallée de l'Ernz;A: Annuelle;2018;4151.521973;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C990: Vianden;A: Annuelle;2018;3444.501221;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C010: Beaufort;A: Annuelle;2019;3899.488525;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C020: Bech;A: Annuelle;2019;5400.973633;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C030: Beckerich;A: Annuelle;2019;5008.398438;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C040: Berdorf;A: Annuelle;2019;4359.584961;;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2013;1076.973022;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2014;1294.689941;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2015;1488.780029;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2016;1325.589966;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2017;1549;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2018;1173;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2019;1230;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C530: Larochette;A: Annuelle;2020;1425;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
